fifa_database
player_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,release_clause_eur,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
201024,/player/201024/kalidou-koulibaly/230009,K.Koulibaly,KalidouKoulibaly,CB,86,86,46500000,165000,31,6/20/1991,186,89,13,PremierLeague,1,5,Chelsea,RCB,26,7/16/2022,2026,136,Senegal,,,,Right,4,2,3,Medium/High,Unique,86000000,PowerHeader,79,48,63,68,87,85,50,43,84,71,48,70,53,39,69,72,68,88,48,83,33,67,82,70,93,38,83,85,50,65,50,82,88,89,86,7,11,7,13,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209499,/player/209499/fabio-henrique-tavares/230009,Fabinho,FábioHenriqueTavares,CDM,86,86,59500000,170000,28,10/23/1993,188,78,13,PremierLeague,1,9,Liverpool,CDM,3,7/1/2018,2026,54,Brazil,,,,Right,2,3,3,Medium/High,Unique,110100000,"DivesIntoTackles(AI),LongPasser(AI)",64,69,78,77,85,83,75,63,75,84,47,78,71,53,82,81,62,66,63,86,64,81,75,88,81,70,85,86,70,76,90,85,86,87,85,13,12,6,8,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211110,/player/211110/paulo-dybala/230009,P.Dybala,PauloBrunoExequielDybala,"CF,CAM",86,86,69500000,130000,28,11/15/1993,177,75,31,SerieA,1,52,Roma,RF,21,7/20/2022,2025,52,Argentina,1369,SUB,21,Left,3,4,3,High/Low,Unique,118200000,"InjuryProne,FinesseShot,Flair,LongShotTaker(AI),Playmaker(AI),OutsideFootShot,TechnicalDribbler(AI)",80,85,85,90,40,59,82,83,58,86,88,90,89,88,79,93,84,76,88,79,90,84,74,68,60,89,43,42,82,91,84,79,32,41,39,5,4,4,5,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212198,/player/212198/bruno-miguel-borges-fernandes/230009,BrunoFernandes,BrunoMiguelBorgesFernandes,"CAM,CM",86,86,72500000,190000,27,9/8/1994,179,69,13,PremierLeague,1,11,ManchesterUnited,CAM,8,1/30/2020,2026,38,Portugal,1354,CAM,8,Right,3,4,3,High/High,Unique,137800000,"SolidPlayer,Leadership,Flair,LongPasser(AI),LongShotTaker(AI),Playmaker(AI),OutsideFootShot",72,86,87,81,68,76,85,83,64,88,87,79,85,85,86,84,75,69,78,91,79,88,71,93,66,88,82,67,85,90,90,79,66,73,65,12,14,15,8,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212218,/player/212218/aymeric-laporte/230009,A.Laporte,AymericLaporte,CB,86,87,64500000,195000,28,5/27/1994,191,85,13,PremierLeague,1,10,ManchesterCity,LCB,14,1/30/2018,2025,45,Spain,1362,LCB,24,Left,3,2,3,Medium/Medium,Unique,124200000,"InjuryProne,LongPasser(AI)",61,50,72,69,86,79,58,45,84,83,40,63,61,69,81,78,55,65,57,87,55,68,80,67,83,47,82,87,54,65,44,84,86,87,86,10,11,5,14,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213345,/player/213345/kingsley-coman/230009,K.Coman,KingsleyJuniorComan,"RM,LM",86,87,80000000,105000,26,6/13/1996,181,75,19,Bundesliga,1,21,FCBayernMünchen,SUB,11,8/30/2015,2027,18,France,1335,SUB,20,Right,3,5,4,Medium/Medium,Unique,138000000,"InjuryProne,SpeedDribbler(AI)",92,77,79,87,30,61,81,76,61,80,78,88,83,70,74,87,94,90,92,86,84,83,73,69,66,73,35,23,84,81,68,78,29,27,21,5,3,5,3,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216352,/player/216352/marcelo-brozovic/230009,M.Brozović,MarceloBrozović,"CDM,CM",86,86,58000000,110000,29,11/16/1992,181,68,31,SerieA,1,44,Inter,SUB,77,7/1/2016,2026,10,Croatia,1328,CDM,11,Right,4,3,3,Medium/Medium,Lean(170-185),95700000,"LongPasser(AI),LongShotTaker(AI),Playmaker(AI)",69,74,81,81,81,78,73,69,70,85,65,79,79,74,84,84,70,68,79,83,84,80,70,94,68,84,86,84,67,83,69,82,79,84,82,8,8,15,11,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223848,/player/223848/sergej-milinkovic-savic/230009,S.Milinković-Savić,SergejMilinković-Savić,CM,86,87,77500000,90000,27,2/27/1995,192,76,31,SerieA,1,46,Lazio,RCM,21,8/6/2015,2024,51,Serbia,,,,Right,5,4,3,High/Medium,Normal(185+),137600000,"PowerHeader,OutsideFootShot",68,80,82,82,79,86,71,82,86,86,74,85,81,78,86,87,66,70,62,84,63,83,87,91,87,81,79,79,82,83,59,84,78,79,74,7,10,7,16,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224232,/player/224232/nicolo-barella/230009,N.Barella,NicolòBarella,CM,86,89,89500000,110000,25,2/7/1997,175,68,31,SerieA,1,44,Inter,RCM,23,9/1/2020,2026,27,Italy,1343,RCM,18,Right,3,3,3,High/High,Normal(170-),154400000,"DivesIntoTackles(AI),LongShotTaker(AI)",79,76,83,84,78,81,79,73,53,86,80,80,79,67,85,87,80,78,90,88,90,77,78,94,73,79,84,83,81,86,73,86,80,79,81,11,5,13,14,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231281,/player/231281/trent-alexander-arnold/230009,T.Alexander-Arnold,TrentAlexander-Arnold,RB,86,89,86000000,140000,23,10/7/1998,180,69,13,PremierLeague,1,9,Liverpool,RB,66,10/7/2015,2025,14,England,1318,SUB,18,Right,4,3,3,High/Medium,Unique,165600000,"EarlyCrosser,LongPasser(AI),LongShotTaker(AI)",76,69,89,80,79,72,92,62,69,87,63,78,87,85,91,85,76,76,73,83,73,82,66,89,66,75,69,83,78,90,55,82,77,82,79,14,15,14,6,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231478,/player/231478/lautaro-martinez/230009,L.Martínez,LautaroJavierMartínez,ST,86,90,98500000,110000,24,8/22/1997,174,72,31,SerieA,1,44,Inter,LS,10,7/5/2018,2026,52,Argentina,1369,SUB,22,Right,4,4,3,High/Medium,Unique,169900000,"Flair,OutsideFootShot,TechnicalDribbler(AI)",83,83,72,85,48,84,58,88,84,76,90,84,78,54,73,86,86,80,86,89,89,80,89,80,84,76,90,45,86,80,74,86,55,31,44,11,8,8,8,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232363,/player/232363/milan-skriniar/230009,M.Škriniar,MilanŠkriniar,CB,86,87,68500000,105000,27,2/11/1995,187,80,31,SerieA,1,44,Inter,RCB,37,7/7/2017,2023,43,Slovakia,,,,Right,3,2,3,Low/High,Unique,118200000,"SolidPlayer,TeamPlayer",78,41,57,69,88,86,40,42,81,72,40,67,34,30,73,72,75,81,54,86,56,50,85,81,89,30,87,86,30,46,56,87,91,90,82,10,13,12,8,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232411,/player/232411/christopher-nkunku/230009,C.Nkunku,ChristopherNkunku,"CF,CAM,ST",86,89,94000000,90000,24,11/14/1997,175,73,19,Bundesliga,1,112172,RBLeipzig,LS,18,7/18/2019,2024,18,France,,,,Right,3,5,3,Medium/Medium,Normal(170-185),166900000,"FinesseShot,Flair,Playmaker(AI),OutsideFootShot,TechnicalDribbler(AI)",88,81,83,88,62,66,81,86,61,85,70,89,82,80,80,88,87,88,88,85,90,79,59,78,64,78,59,64,86,85,67,81,62,64,54,5,6,10,15,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234642,/player/234642/edouard-mendy/230009,É.Mendy,ÉdouardMendy,GK,86,87,51000000,130000,30,3/1/1992,197,86,13,PremierLeague,1,5,Chelsea,SUB,16,9/24/2020,2025,136,Senegal,,,,Right,2,1,2,Medium/Medium,Lean(185+),98200000,"Leadership,ComesForCrosses",,,,,,,10,5,10,54,9,18,13,14,54,31,33,36,50,84,33,61,39,37,72,9,22,13,6,54,13,58,10,11,13,84,82,81,85,88,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238794,/player/238794/vinicius-jose-de-oliveira-junior/230009,ViníciusJr.,ViníciusJoséPaixãodeOliveiraJúnior,LW,86,92,109000000,200000,21,7/12/2000,176,73,53,LaLiga,1,243,RealMadrid,LW,20,7/12/2018,2025,54,Brazil,,,,Right,4,5,2,High/High,Lean(170-185),245300000,"Flair,SpeedDribbler(AI),OutsideFootShot,TechnicalDribbler(AI)",95,79,74,90,29,67,72,84,50,75,72,92,77,62,73,89,95,95,94,82,83,76,75,84,62,76,58,26,82,75,65,79,32,25,18,5,7,7,7,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185122,/player/185122/peter-gulacsi/230009,P.Gulácsi,PéterGulácsi,GK,85,85,26500000,65000,32,5/6/1990,191,86,19,Bundesliga,1,112172,RBLeipzig,SUB,1,7/1/2015,2025,23,Hungary,1886,GK,1,Right,2,1,3,Medium/Medium,Normal(185+),45100000,,,,,,,,16,10,23,35,10,19,18,11,31,25,42,44,41,81,42,57,67,37,74,12,34,23,11,44,24,45,25,16,20,85,84,76,83,85,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186942,/player/186942/ilkay-gundogan/230009,İ.Gündoğan,İlkayGündoğan,"CM,CDM",85,85,44000000,185000,31,10/24/1990,180,80,13,PremierLeague,1,10,ManchesterCity,LCM,8,7/1/2016,2023,21,Germany,1337,RDM,21,Right,4,4,3,High/Medium,Normal(170-185),81400000,"InjuryProne,Leadership,LongShotTaker(AI),Playmaker(AI),TechnicalDribbler(AI)",64,80,85,85,72,72,78,81,50,88,75,85,86,80,85,90,66,63,77,86,77,79,61,74,73,81,70,75,83,86,80,87,77,75,67,11,14,5,5,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188350,/player/188350/marco-reus/230009,M.Reus,MarcoReus,"CAM,CF,RM",85,85,33500000,78000,33,5/31/1989,180,71,19,Bundesliga,1,22,BorussiaDortmund,CAM,11,7/1/2012,2023,21,Germany,1337,SUB,11,Right,4,4,4,Medium/Medium,Unique,57000000,"InjuryProne,FinesseShot,Playmaker(AI),OutsideFootShot,TechnicalDribbler(AI)",68,84,84,85,53,65,84,84,44,85,87,86,88,85,79,86,74,63,82,86,81,86,68,72,66,81,51,56,84,86,79,86,59,47,59,12,12,13,13,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188377,/player/188377/kyle-walker/230009,K.Walker,KyleWalker,RB,85,85,37500000,170000,32,5/28/1990,183,83,13,PremierLeague,1,10,ManchesterCity,RB,2,7/14/2017,2024,14,England,1318,RB,2,Right,2,3,3,High/High,Unique,69400000,"LongThrow-in,SpeedDribbler(AI)",91,63,77,78,80,82,77,51,74,80,57,79,76,71,81,81,87,94,66,85,69,86,83,86,80,69,84,80,68,69,63,75,76,84,83,12,6,16,15,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189332,/player/189332/jordi-alba-ramos/230009,JordiAlba,JordiAlbaRamos,LB,85,85,28000000,190000,33,3/21/1989,170,68,53,LaLiga,1,241,FCBarcelona,LB,18,7/1/2012,2024,45,Spain,1362,LB,18,Left,3,3,3,High/Medium,Unique,57400000,"EarlyCrosser,SpeedDribbler(AI)",84,70,82,82,77,70,86,73,70,86,75,79,82,63,81,84,86,83,87,79,84,64,80,83,61,66,75,80,83,78,59,80,74,78,79,13,15,13,6,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189511,/player/189511/sergio-busquets-burgos/230009,SergioBusquets,SergioBusquetsiBurgos,CDM,85,85,26500000,190000,33,7/16/1988,189,76,53,LaLiga,1,241,FCBarcelona,CDM,5,9/1/2008,2023,45,Spain,,,,Right,3,3,4,Medium/Medium,Lean(185+),54300000,"Leadership,TeamPlayer",42,62,79,79,82,73,62,67,68,87,50,80,66,68,85,85,40,43,66,81,50,61,66,75,70,54,79,84,76,83,60,90,83,83,82,5,8,13,9,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192505,/player/192505/romelu-lukaku/230009,R.Lukaku,RomeluLukakuMenama,ST,85,85,54000000,185000,29,5/13/1993,191,94,31,SerieA,1,44,Inter,SUB,90,,2023,7,Belgium,1325,ST,9,Left,4,3,4,Medium/Low,Unique,,"SpeedDribbler(AI),PowerHeader",80,85,75,77,38,82,73,88,87,78,79,82,78,66,70,78,72,86,59,83,52,87,74,67,95,75,71,27,86,75,88,82,30,41,30,8,15,14,7,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192629,/player/192629/iago-aspas-juncal/230009,IagoAspas,IagoAspasJuncal,ST,85,85,26000000,50000,34,8/1/1987,176,67,53,LaLiga,1,450,CeltadeVigo,RS,10,7/1/2015,2025,45,Spain,,,,Left,4,3,2,High/High,Lean(170-185),54600000,"Leadership,FinesseShot,OutsideFootShot,TeamPlayer,ChipShot(AI)",82,85,79,86,35,63,80,90,76,79,84,87,79,83,73,86,78,85,87,84,72,79,66,70,60,80,63,39,86,81,82,85,39,21,18,12,16,9,12,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195864,/player/195864/paul-pogba/230009,P.Pogba,PaulPogba,"CM,CDM,LM",85,85,52500000,165000,29,3/15/1993,191,84,31,SerieA,1,45,Juventus,SUB,10,7/11/2022,2026,18,France,,,,Right,4,5,4,Medium/Low,Unique,89300000,"InjuryProne,Flair,LongPasser(AI),LongShotTaker(AI),Playmaker(AI),OutsideFootShot,TechnicalDribbler(AI)",67,80,85,85,62,80,73,74,74,87,84,89,85,82,92,87,60,72,71,77,65,90,80,65,88,84,79,62,77,90,80,85,53,67,63,5,6,2,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201535,/player/201535/raphael-varane/230009,R.Varane,RaphaëlVarane,CB,85,85,45000000,170000,29,4/25/1993,191,81,13,PremierLeague,1,11,ManchesterUnited,RCB,19,7/27/2021,2025,18,France,1335,RCB,4,Right,4,2,3,Medium/High,Unique,85500000,InjuryProne,81,49,64,66,86,79,42,46,85,78,42,61,46,52,77,75,77,84,62,85,39,52,80,65,87,53,78,84,55,59,43,82,87,86,83,11,11,9,5,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202556,/player/202556/memphis-depay/230009,M.Depay,MemphisDepay,"CF,LW,ST",85,85,55000000,230000,28,2/13/1994,176,78,53,LaLiga,1,241,FCBarcelona,SUB,14,7/1/2021,2023,34,Netherlands,105035,LS,10,Right,3,5,4,High/Low,Unique,112800000,"Flair,LongShotTaker(AI),OutsideFootShot,TechnicalDribbler(AI)",83,84,82,86,30,79,84,84,65,81,75,87,85,83,76,87,82,84,80,84,81,87,69,79,83,83,72,28,85,85,76,80,23,31,20,8,14,6,12,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202652,/player/202652/raheem-sterling/230009,R.Sterling,RaheemSterling,"LW,RW,ST",85,85,57500000,180000,27,12/8/1994,170,69,13,PremierLeague,1,5,Chelsea,RW,17,7/13/2022,2027,14,England,1318,LW,10,Right,3,4,4,High/Medium,Unique,106400000,"Flair,SpeedDribbler(AI)",90,79,78,86,45,67,78,81,46,81,67,85,79,72,67,83,94,86,94,89,93,78,57,78,65,79,59,30,90,80,70,77,47,53,47,15,12,12,15,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202811,/player/202811/emiliano-martinez/230009,E.Martínez,DamiánEmilianoMartínez,GK,85,85,37000000,105000,29,9/2/1992,195,88,13,PremierLeague,1,2,AstonVilla,GK,1,9/16/2020,2027,52,Argentina,1369,GK,23,Right,4,1,3,Medium/Medium,Stocky(185+),70300000,"SolidPlayer,Leadership,GKLongThrow,TeamPlayer,ComesForCrosses",,,,,,,22,16,26,57,13,17,22,20,59,38,59,57,49,82,49,62,60,40,70,16,37,13,12,66,42,62,11,20,20,83,83,82,84,85,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204485,/player/204485/riyad-mahrez/230009,R.Mahrez,RiyadMahrez,"RW,RM",85,85,44500000,200000,31,2/21/1991,179,67,13,PremierLeague,1,10,ManchesterCity,SUB,26,7/10/2018,2025,97,Algeria,,,,Left,4,5,3,Medium/Medium,Unique,82300000,"FinesseShot,Flair,LongShotTaker(AI),TechnicalDribbler(AI)",80,81,81,89,38,60,80,80,56,83,76,89,85,79,75,90,84,77,91,83,88,82,56,75,57,82,48,39,84,83,74,79,45,31,22,15,9,13,11,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208093,/player/208093/gerard-moreno-balaguero/230009,GerardMoreno,GerardMorenoBalagueró,ST,85,85,53000000,64000,30,4/7/1992,180,77,53,LaLiga,1,483,Villarreal,RS,7,7/2/2018,2027,45,Spain,,,,Left,4,3,2,High/Medium,Normal(170-185),111300000,"InjuryProne,FinesseShot,OutsideFootShot",78,86,77,83,46,72,77,89,82,79,81,85,77,62,75,84,78,78,77,85,72,83,79,77,74,82,61,42,85,78,85,80,44,41,41,15,12,7,12,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208574,/player/208574/filip-kostic/230009,F.Kostić,FilipKostić,"LM,LW,LWB",85,85,53000000,165000,29,11/1/1992,184,84,31,SerieA,1,45,Juventus,LW,17,8/12/2022,2026,51,Serbia,,,,Left,2,3,3,High/High,Normal(170-185),90100000,"PowerFree-Kick,SpeedDribbler(AI)",85,78,82,82,68,80,92,76,59,80,75,84,85,80,77,82,85,85,75,82,79,86,67,90,77,78,80,63,79,81,66,82,69,72,68,13,14,12,12,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209981,/player/209981/yassine-bounou/230009,Y.Bounou,YassineBounou,GK,85,85,28500000,38000,31,4/5/1991,195,78,53,LaLiga,1,481,Sevilla,GK,13,9/4/2020,2025,129,Morocco,111111,GK,1,Left,2,1,1,Medium/Medium,Lean(185+),59900000,"GKLongThrow,ComesForCrosses,SaveswithFeet",,,,,,,15,14,14,39,13,20,12,19,44,12,38,37,47,84,29,59,48,43,69,19,25,12,10,62,24,57,20,18,15,83,83,78,84,85,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212190,/player/212190/niklas-sule/230009,N.Süle,NiklasSüle,"CB,RB",85,87,59000000,72000,26,9/3/1995,195,99,19,Bundesliga,1,22,BorussiaDortmund,RCB,25,7/1/2022,2026,21,Germany,1337,RCB,15,Right,3,3,3,Medium/Medium,Stocky(185+),104700000,InjuryProne,72,48,66,59,85,83,48,30,84,79,49,57,33,38,77,64,60,81,34,82,44,78,60,65,94,62,86,81,42,66,32,82,83,89,87,15,7,14,7,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216594,/player/216594/nabil-fekir/230009,N.Fekir,NabilFekir,CAM,85,85,54500000,48000,28,7/18/1993,173,75,53,LaLiga,1,449,RealBetis,CAM,8,7/23/2019,2026,18,France,,,,Left,4,4,3,High/Medium,Stocky(170-185),114500000,"PowerFree-Kick,FinesseShot,Flair,OutsideFootShot,ChipShot(AI),TechnicalDribbler(AI)",83,82,82,87,38,80,81,83,49,83,77,89,83,79,77,86,88,79,85,81,91,84,64,80,81,83,81,34,82,87,74,89,34,42,30,15,9,8,14,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224334,/player/224334/marcos-acuna/230009,M.Acuña,MarcosJavierAcuña,"LB,LM",85,85,46500000,46000,30,10/28/1991,172,69,53,LaLiga,1,481,Sevilla,SUB,19,9/14/2020,2024,52,Argentina,1369,LB,8,Left,3,3,2,High/High,Stocky(170-185),97700000,"Flair,LongPasser(AI),OutsideFootShot",76,74,83,86,81,84,86,66,61,85,67,87,88,75,77,86,77,76,83,85,90,83,63,91,82,81,84,81,80,82,76,87,81,85,84,8,14,13,13,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224458,/player/224458/diogo-jose-teixeira-da-silva/230009,DiogoJota,DiogoJoséTeixeiradaSilva,"CF,LW",85,88,72000000,170000,25,12/4/1996,178,73,13,PremierLeague,1,9,Liverpool,SUB,20,9/19/2020,2025,38,Portugal,,,,Right,5,4,2,High/High,Normal(170-185),138600000,"SpeedDribbler(AI),PowerHeader",85,83,75,85,57,77,73,86,84,77,79,85,77,58,72,84,88,82,86,87,85,85,81,83,71,75,85,56,89,77,69,80,53,57,45,7,12,15,9,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232656,/player/232656/theo-hernandez/230009,T.Hernández,TheoBernardFrançoisHernández,LB,85,90,76000000,82000,24,10/6/1997,184,81,31,SerieA,1,47,Milan,LB,19,7/5/2019,2026,18,France,1335,LB,22,Left,3,3,3,High/Medium,Unique,134900000,SpeedDribbler(AI),93,72,76,81,78,83,84,69,74,79,66,83,69,64,68,79,92,94,78,85,76,83,68,90,81,72,82,78,80,73,50,80,74,81,80,12,10,7,7,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235073,/player/235073/gregor-kobel/230009,G.Kobel,GregorKobel,GK,85,89,61000000,48000,24,12/6/1997,195,88,19,Bundesliga,1,22,BorussiaDortmund,GK,1,7/1/2021,2026,47,Switzerland,,,,Right,3,1,1,Medium/Medium,Normal(185+),108300000,"Leadership,GKLongThrow,RushesOutOfGoal,ComesForCrosses",,,,,,,13,10,13,39,10,24,13,12,33,34,38,52,37,82,29,56,70,30,81,10,24,14,10,59,12,66,15,15,15,84,84,74,81,88,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235243,/player/235243/matthijs-de-ligt/230009,M.deLigt,MatthijsdeLigt,CB,85,89,71000000,77000,22,8/12/1999,189,89,19,Bundesliga,1,21,FCBayernMünchen,LCB,4,7/19/2022,2027,34,Netherlands,105035,SUB,3,Right,3,2,3,Medium/High,Unique,122500000,"SolidPlayer,PowerHeader",70,59,61,68,84,87,52,50,85,75,45,65,48,55,67,73,65,74,53,84,62,82,93,75,93,66,83,81,44,45,40,82,84,86,85,12,11,11,12,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237692,/player/237692/phil-foden/230009,P.Foden,PhilipFoden,"LW,CF,CAM",85,92,109500000,180000,22,5/28/2000,171,69,13,PremierLeague,1,10,ManchesterCity,RW,47,7/1/2016,2027,14,England,1318,RW,20,Left,3,4,3,High/High,Lean(170-185),224500000,"Flair,LongShotTaker(AI),Playmaker(AI),TechnicalDribbler(AI)",82,78,83,88,57,60,79,80,47,86,59,87,75,68,83,91,86,78,91,83,91,82,49,83,47,77,64,59,82,85,64,84,60,59,47,8,15,6,10,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239053,/player/239053/federico-valverde/230009,F.Valverde,FedericoSantiagoValverdeDipetta,"CM,RW",85,90,81000000,190000,23,7/22/1998,182,78,53,LaLiga,1,243,RealMadrid,RW,15,7/22/2016,2027,60,Uruguay,,,,Right,4,3,1,High/High,Unique,172100000,"LongShotTaker(AI),OutsideFootShot",88,79,82,81,78,82,73,75,59,86,70,81,74,69,87,84,84,91,77,87,68,89,62,89,80,87,81,81,79,83,59,82,79,81,79,6,10,6,15,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
